id;schoolId;schoolType;sex;scorePISAMath;scorePISARead;scorePISAScie;age;scoreKKS;scoreKNS;scoreTMR;scoreKKS_5cat;score5KNS_5cat;scoreTMR_5cat;parEdu;hisei;noPersHous;escs;wealth;income;hedres;cultpos;homepos;studrel;disclima;libuse;ictres;usesch;attcomp;rfsintrp;rfsfumat
133;53;LO;female;479,06;513,61;449,40;17,8;154;44;51;low;low;medium;11;45;4;-0,589;-0,722;5,3;1,049;-0,560;-0,363;-0,625;-1,211;-0,049;0,318;-1,644;-0,108;;
134;53;LO;female;452,71;492,67;455,91;17,6;186;48;46;medium;medium;medium;12;55;5;0,483;0,767;15,8;1,049;1,314;1,312;0,166;0,026;0,820;1,325;-1,644;-0,108;;
135;53;LO;female;485,02;515,73;447,86;17,4;158;44;52;low;low;medium;11;51;4;0,047;0,767;15,8;1,049;-0,560;0,841;-0,873;-0,776;0,285;1,325;-1,644;-0,108;;
136;53;LO;female;470,91;509,46;430,61;17,4;149;44;54;low;low;high;11;30;5;-0,917;0,000;9,0;0,078;0,311;-0,183;0,166;-0,547;-0,864;1,325;-1,644;0,861;;
137;53;LO;female;386,99;445,67;354,12;17,6;201;52;44;high;high;low;11;33;4;-0,762;0,000;9,0;1,049;-0,560;0,007;-0,873;1,838;0,820;1,325;2,807;0,861;0,416;-0,170
138;53;LO;male;535,69;555,63;505,95;17,1;217;52;54;very high;high;high;11;40;4;-0,157;0,251;10,8;1,049;1,314;1,069;2,447;0,026;1,432;1,325;-1,644;-2,440;1,990;1,621
139;53;LO;male;533,65;480,59;519,18;17,2;193;44;48;high;low;medium;16;54;4;0,303;-1,116;4,0;0,078;1,314;-0,535;-0,873;0,927;-0,217;0,318;-1,644;-0,734;0,749;0,235
140;53;LO;male;534,75;548,94;508,06;17,3;186;46;52;medium;medium;medium;12;38;3;-0,485;-0,494;6,3;0,078;1,314;0,007;-0,308;1,262;0,528;0,318;-0,792;-0,108;1,230;-0,051
141;53;LO;male;500,71;445,88;461,09;17,6;177;56;55;medium;high;high;12;34;4;-0,870;-0,494;6,3;0,078;-0,560;-0,697;-1,290;-1,432;-0,049;-0,782;-1,644;0,861;-0,719;0,511
142;53;LO;male;514,04;458,56;479,69;;;;;;;;16;;5;1,659;1,393;25,0;1,049;1,314;1,886;1,038;-2,809;-1,847;2,211;-1,644;-0,751;-2,546;-1,690
143;53;LO;male;585,57;557,54;555,41;17,2;147;42;52;low;low;medium;11;38;4;-0,629;0,000;9,0;0,078;-0,560;0,007;-1,290;0,026;-1,847;-0,782;-1,644;0,861;-0,078;0,801
144;53;LO;male;444,09;429,58;360,25;;;;;;;;11;55;3;-0,454;-0,928;4,6;1,049;-0,560;-0,697;-1,290;-0,287;0,285;0,318;0,563;-2,440;;
145;88;LO;female;486,44;474,13;501,73;17,1;207;54;51;high;high;medium;11;;4;-0,924;-0,928;4,6;1,049;0,311;-0,535;0,166;-0,994;-0,456;0,318;-0,792;-0,751;2,215;-1,690
146;88;LO;female;451,14;484,48;390,35;17,4;181;45;47;medium;medium;medium;11;34;5;-0,115;1,054;19,5;1,049;1,314;1,579;1,038;0,642;0,081;0,318;-0,097;0,861;1,230;1,142
147;88;LO;female;421,19;430,90;443,65;;;;;;;;11;51;3;-0,560;-0,494;6,3;-0,599;-0,560;-0,697;-0,873;-0,776;-0,049;-0,782;-1,644;-0,751;1,230;1,621
148;88;LO;female;414,44;397,92;424,67;17,8;169;47;52;medium;medium;medium;16;69;5;1,432;1,054;19,5;1,049;1,314;1,312;-0,873;0,351;0,451;1,325;-0,097;-2,440;1,230;-0,816
149;88;LO;female;442,67;465,54;388,63;17,2;175;48;50;medium;medium;medium;12;53;;-0,424;-0,722;5,3;-0,599;-0,560;-0,852;-0,625;-0,287;-0,864;-0,782;-0,378;-0,751;0,749;-0,051
150;88;LO;female;386,36;378,28;372,52;17,4;185;57;47;medium;high;medium;;;4;;0,000;9,0;1,049;0,311;0,206;-1,089;-0,547;-1,847;1,325;-1,644;0,861;1,997;2,327
151;88;LO;male;431,38;356,67;409,91;;;;;;;;12;34;4;-0,173;1,054;19,5;-0,599;0,311;1,069;-0,308;0,026;1,223;0,318;0,885;0,861;-0,719;0,235
152;88;LO;male;588,39;502,92;514,00;17,9;170;48;54;medium;medium;high;12;70;7;0,446;-0,250;7,5;0,078;1,314;0,206;-0,873;0,026;0,189;1,325;-0,378;-1,417;0,416;-0,378
153;88;LO;male;516,40;548,16;517,64;17,5;166;42;51;low;low;medium;11;45;;-0,517;0,000;9,0;1,049;-1,739;-0,183;-0,873;-0,287;-0,049;0,318;-0,378;0,861;1,230;-0,378
154;88;LO;male;491,61;394,17;467,22;17,8;158;42;52;low;low;medium;;;2;;0,000;9,0;1,049;1,314;0,410;-0,327;-0,287;-0,864;1,325;0,116;0,861;-0,719;-0,051
155;88;LO;male;496,48;493,27;510,55;17,3;143;44;48;very low;low;medium;;;3;;0,000;9,0;1,049;-0,560;0,007;-0,308;0,642;-0,864;0,318;0,288;-0,108;0,416;-0,816
156;88;LO;male;457,42;369,91;417,96;17,4;159;35;50;low;very low;medium;11;56;;-0,463;0,202;10,4;-1,278;-1,739;-0,788;-1,948;0,927;;0,169;-0,378;0,861;-0,501;-1,690
157;88;LO;male;466,36;458,89;412,97;17,4;159;43;52;low;low;medium;11;46;4;-0,630;-0,494;6,3;0,078;-0,560;-0,535;-0,625;0,642;-0,456;0,318;1,853;-2,440;2,215;0,235
158;88;LO;male;583,69;508,59;595,86;17,6;201;55;51;high;high;medium;12;51;3;0,021;-0,250;7,5;1,049;1,314;0,410;-1,290;0,351;-0,217;0,318;-1,644;0,861;-0,078;1,621
159;88;LO;male;527,06;469,89;479,11;17,6;139;39;55;very low;low;high;;43;4;-1,278;-1,293;3,5;-2,406;-1,739;-1,793;2,072;0,051;0,926;-1,531;-0,448;0,861;2,215;0,801
160;88;LO;male;512,63;467,55;491,76;17,4;185;46;51;medium;medium;medium;12;51;4;0,191;0,767;15,8;1,049;0,311;0,841;-0,625;0,026;-0,217;1,325;0,116;0,861;0,479;1,348
161;88;LO;male;408,32;472,03;467,80;16,9;131;35;40;very low;very low;low;11;;;-1,807;-0,928;4,6;-0,599;-1,739;-1,302;-1,290;-0,776;-0,602;0,318;-1,644;-2,440;-0,078;1,142
162;88;LO;male;441,11;416,68;486,97;17,0;203;58;40;high;high;low;12;34;4;-0,077;1,054;19,5;1,049;1,314;1,312;-0,308;-0,547;0,189;2,211;0,785;0,861;-0,719;0,235
163;88;LO;male;517,96;474,20;490,61;17,6;151;44;54;low;low;high;12;51;3;0,104;0,251;10,8;1,049;0,311;0,622;-1,089;-0,547;-0,456;1,325;-1,644;0,861;2,215;-1,690
164;88;LO;male;514,04;432,42;525,69;17,3;150;45;49;low;medium;medium;11;32;5;-0,789;-0,494;6,3;0,078;1,314;0,007;-0,625;0,642;-0,864;1,325;0,288;0,861;1,230;-0,378
165;74;LO;female;500,24;489,51;519,37;18,5;210;55;49;high;high;medium;11;43;3;-0,894;-0,928;4,6;-1,278;0,311;-1,003;-0,873;1,838;0,371;-1,531;-0,097;-1,417;1,230;0,235
166;74;LO;female;521,89;527,82;487,74;17,8;163;39;44;low;low;low;11;49;5;-0,336;0,251;10,8;-0,599;0,311;0,007;-0,308;-0,287;-0,456;0,318;-1,644;0,861;-0,078;-1,690
167;74;LO;female;495,69;524,38;478,34;17,4;168;43;46;medium;low;medium;11;43;4;-0,417;0,000;9,0;1,049;0,311;0,206;-0,308;0,642;1,133;1,325;0,563;0,861;-0,078;0,801
168;74;LO;female;615,68;625,58;641,29;;;;;;;;11;34;3;-1,075;-1,293;3,5;0,078;0,311;-0,852;-0,873;0,642;0,189;-0,782;-0,378;-0,108;1,230;-1,690
169;74;LO;male;519,38;482,31;571,51;17,1;168;43;41;medium;low;low;12;51;;0,104;0,767;15,8;1,049;-0,560;0,622;-0,873;-0,547;0,451;2,211;-0,378;-0,108;0,749;2,680
170;74;LO;male;661,48;625,74;627,87;16,9;165;54;53;low;high;high;16;66;4;0,691;-0,928;4,6;1,049;0,311;-0,363;0,666;0,026;0,189;0,318;0,116;0,861;-0,292;-1,690
171;74;LO;male;529,88;451,72;503,84;17,4;139;51;52;very low;medium;medium;11;34;5;-0,577;0,000;9,0;1,049;1,314;0,410;-0,308;0,927;-0,049;0,318;-1,644;-0,108;;
172;74;LO;male;514,98;522,03;546,78;17,4;195;58;47;high;high;medium;16;55;4;0,873;0,000;9,0;1,049;1,314;0,841;-1,089;0,642;-0,864;1,325;-1,644;-2,440;;
173;40;LO;female;626,82;659,06;696,69;17,3;193;42;52;high;low;medium;16;88;4;1,939;0,504;13,0;1,049;1,314;1,312;-0,625;1,262;0,528;2,211;-1,644;-2,440;-0,719;-1,690
174;40;LO;female;643,13;679,98;687,49;17,8;171;54;59;medium;high;high;16;88;4;1,939;0,504;13,0;1,049;1,314;1,312;-0,625;1,262;0,528;1,325;-1,644;-2,440;0,749;-0,051
175;40;LO;female;670,43;705,55;669,47;16,8;194;56;56;high;high;high;16;78;3;1,400;0,000;9,0;1,049;1,314;0,622;-0,625;0,927;0,189;1,325;-0,792;0,861;-0,078;-1,690
176;40;LO;female;629,64;703,98;645,89;17,0;115;31;52;very low;very low;medium;16;88;4;1,502;-0,250;7,5;1,049;0,311;0,206;-0,308;-0,287;-0,049;1,325;-1,644;-0,108;-0,501;-0,816
177;40;LO;female;634,98;661,76;701,68;17,2;145;39;58;low;low;high;11;43;5;-0,710;-0,928;4,6;1,049;0,311;-0,535;0,166;1,262;1,133;1,325;-0,792;0,861;1,230;-0,816
178;40;LO;female;570,35;625,91;603,33;17,1;191;50;50;high;medium;medium;16;78;5;1,316;-0,250;7,5;1,049;1,314;0,410;-0,873;1,838;-0,049;2,211;-0,378;0,861;0,749;-0,378
179;40;LO;female;607,84;694,19;612,73;17,0;193;47;48;high;medium;medium;16;79;4;1,603;0,251;10,8;1,049;1,314;1,069;-0,308;1,838;0,285;1,325;-0,097;-0,751;-0,719;0,801
180;40;LO;female;622,27;646,62;604,10;17,1;183;50;52;medium;medium;medium;16;70;2;0,605;-1,116;4,0;1,049;-0,560;-0,852;-0,625;0,642;0,081;0,318;-0,378;-0,108;-0,078;0,801
181;40;LO;female;628,08;583,46;617,90;17,5;211;50;52;high;medium;medium;12;49;4;0,550;1,054;19,5;1,049;1,314;1,886;-1,702;0,927;0,675;2,211;-1,644;0,861;2,215;2,680
182;40;LO;female;569,26;629,76;592,22;17,1;166;49;30;low;medium;very low;11;33;4;-0,837;-0,494;6,3;1,049;0,311;-0,183;-0,308;0,351;-0,049;0,318;-1,644;-0,751;1,230;-1,690
183;40;LO;female;624,31;678,20;643,02;17,8;221;61;52;very high;very high;medium;16;88;4;2,316;1,857;35,1;1,049;1,314;2,267;-0,625;1,262;-0,049;2,211;0,116;-0,108;1,230;-1,690
184;40;LO;female;592,31;704,35;650,49;;;;;;;;16;45;4;0,277;0,000;9,0;1,049;-0,560;0,007;0,666;1,838;0,528;0,318;-1,644;-2,440;2,215;-0,378
185;40;LO;female;578,20;580,39;597,20;17,9;214;54;55;very high;high;high;16;88;4;1,753;0,251;10,8;1,049;1,314;0,841;0,166;0,026;0,451;1,325;-0,792;-0,108;0,749;1,142
186;40;LO;female;566,12;587,26;547,36;;;;;;;;16;70;6;1,564;1,054;19,5;0,078;1,314;1,579;-0,308;-0,994;0,371;1,325;-1,644;0,861;0,151;-0,378
187;40;LO;female;631,68;652,24;689,22;17,6;207;49;52;high;medium;medium;16;67;4;0,942;0,000;9,0;0,078;0,311;0,206;-0,308;0,642;0,528;0,318;-1,644;-0,751;1,230;-0,378
188;40;LO;female;617,25;605,90;635,73;17,9;205;58;56;high;high;high;11;56;4;0,180;0,251;10,8;1,049;1,314;0,841;-0,625;1,838;0,285;0,318;0,678;-1,417;0,749;0,235
189;40;LO;female;550,12;609,95;560,78;17,4;185;55;52;medium;high;medium;11;56;3;0,270;1,054;19,5;1,049;-0,560;1,069;-0,625;0,927;-0,864;0,318;-1,644;0,861;-0,078;0,511
190;40;LO;female;546,82;590,17;577,26;;;;;;;;11;51;4;-0,357;-0,494;6,3;0,078;0,311;-0,183;-1,290;0,351;-0,456;0,318;-1,644;0,861;-0,501;-1,690
191;40;LO;female;668,54;679,92;676,57;17,1;196;52;54;high;high;high;11;43;4;-0,642;-0,494;6,3;0,078;0,311;-0,363;-1,089;0,026;-0,217;-0,782;-0,378;0,861;-0,292;-1,690
192;40;LO;female;541,49;607,78;544,67;16,6;169;34;43;medium;very low;low;11;46;5;-0,416;0,251;10,8;1,049;-1,739;0,007;-0,873;1,838;-0,864;0,318;-1,644;-1,417;1,230;0,801
193;40;LO;female;552,31;627,55;543,14;16,9;226;60;50;very high;very high;medium;16;65;4;1,552;1,054;19,5;1,049;1,314;1,886;0,666;1,838;0,189;2,211;-1,644;0,861;2,215;1,142
194;40;LO;male;617,88;508,22;608,89;17,5;219;62;54;very high;very high;high;16;88;4;2,964;2,770;68,5;1,049;1,314;3,908;-0,873;0,351;0,675;2,211;1,163;-1,417;1,230;0,801
195;40;LO;male;603,45;556,38;590,30;;;;;;;;11;69;4;0,357;0,000;9,0;1,049;0,311;0,410;0,166;1,838;1,049;0,318;-0,097;0,861;0,416;1,142
196;40;LO;male;652,39;627,09;649,15;17,6;226;62;57;very high;very high;high;16;69;5;1,432;0,504;13,0;1,049;1,314;1,312;-0,873;0,927;-0,864;2,211;-1,644;0,861;0,749;0,801
197;40;LO;male;570,35;554,60;617,90;17,6;170;43;48;medium;low;medium;12;67;5;-0,111;-1,293;3,5;0,078;-0,560;-1,003;-0,625;-0,287;-1,847;0,318;-0,792;0,861;-0,719;-1,690
198;47;LO;female;430,28;462,30;478,34;;;;;;;;12;49;4;-0,267;0,251;10,8;0,078;-0,560;-0,183;-0,625;-0,547;0,189;1,325;0,885;-0,751;-0,292;1,142
199;47;LO;female;444,24;469,47;442,69;17,6;186;45;39;medium;medium;low;12;38;3;-0,066;1,054;19,5;1,049;0,311;1,069;-1,089;-0,287;0,371;2,211;-1,644;0,861;1,230;-0,816
200;47;LO;female;507,93;547,73;533,36;18,7;156;51;45;low;medium;medium;16;66;5;0,837;-0,494;6,3;-0,599;1,314;0,007;-0,308;-0,287;0,528;0,318;-0,378;-0,751;-0,078;-0,388
201;47;LO;female;466,20;465,83;486,78;17,1;190;48;44;high;medium;low;11;43;3;-0,642;-0,250;7,5;0,078;-0,560;-0,363;0,166;-1,663;1,049;0,318;-0,097;-0,108;2,215;1,142
202;47;LO;female;443,62;532,11;489,27;17,2;215;57;48;very high;high;medium;11;51;4;-0,496;-0,722;5,3;1,049;0,311;-0,535;0,666;-1,211;0,081;0,318;-1,644;0,861;0,151;1,142
203;47;LO;female;443,77;463,21;484,86;17,8;169;44;50;medium;low;medium;11;36;7;-0,523;0,000;9,0;1,049;0,311;0,410;0,166;0,026;0,081;0,318;-0,792;-0,108;0,142;-0,378
204;47;LO;female;462,44;537,36;446,14;17,7;197;50;47;high;medium;medium;11;43;5;-0,642;-0,494;6,3;-0,599;0,311;-0,363;-0,308;-1,211;0,081;-1,531;-0,792;-2,440;-0,501;-0,816
205;47;LO;male;579,76;484,07;591,45;;;;;;;;16;77;2;1,373;0,000;9,0;1,049;1,314;0,622;1,038;-0,776;-0,049;1,325;-0,792;-2,440;0,749;-1,690
206;4;LO;female;662,43;680,62;604,68;16,4;156;45;59;low;medium;high;16;69;4;1,432;0,504;13,0;1,049;1,314;1,312;0,166;0,927;0,970;1,325;0,434;0,861;0,416;-0,816
207;4;LO;female;657,41;665,89;604,10;17,6;190;54;59;high;high;high;16;55;3;0,703;0,000;9,0;1,049;0,311;0,410;0,166;0,642;0,675;1,325;-0,792;0,861;0,749;-0,051
208;4;LO;female;599,84;571,84;639,18;17,8;198;55;54;high;high;high;16;51;3;1,058;1,054;19,5;1,049;1,314;1,579;0,166;1,262;0,081;2,211;-0,792;0,861;0,986;-0,051
209;4;LO;female;611,76;631,53;644,36;17,8;162;43;57;low;low;high;16;56;4;0,649;0,000;9,0;1,049;0,311;0,206;-1,089;1,262;0,894;1,325;-1,644;-1,417;1,230;-0,051
210;4;LO;female;620,55;579,28;629,60;17,2;194;55;57;high;high;high;16;77;8;1,209;-0,250;7,5;-0,599;1,314;0,206;-0,625;0,927;0,451;0,318;-0,378;-0,751;1,230;0,511
211;4;LO;female;631,84;682,40;648,19;17,0;210;55;53;high;high;high;16;69;4;1,538;1,054;19,5;1,049;1,314;1,579;0,166;0,927;-0,456;2,211;-0,792;0,861;0,749;0,801
212;4;LO;female;638,43;648,46;652,41;17,2;221;62;54;very high;very high;high;11;43;;-0,496;-0,250;7,5;1,049;-0,560;0,007;0,666;1,262;-0,049;0,318;-1,644;-1,417;1,230;-0,378
213;4;LO;female;646,74;637,81;632,67;17,5;178;54;53;medium;high;high;16;88;4;1,210;-0,722;5,3;-0,599;0,311;-0,535;0,166;0,026;0,285;2,211;-0,792;-0,108;1,230;-0,051
214;4;LO;female;692,23;719,34;716,63;17,9;204;54;54;high;high;high;16;54;5;1,623;1,857;35,1;1,049;1,314;2,808;-0,873;0,927;-1,847;2,211;-1,644;0,861;0,416;0,801
215;4;LO;female;708,23;710,00;746,92;16,2;223;56;57;very high;high;high;16;77;3;1,290;-0,250;7,5;1,049;0,311;0,410;0,666;-0,287;-0,864;2,211;-0,792;-1,417;2,215;0,118
216;4;LO;female;677,48;673,21;716,82;17,1;157;51;59;low;medium;high;16;51;3;0,515;-0,494;6,3;1,049;1,314;0,206;0,166;0,642;0,451;0,318;-0,378;0,861;2,215;-0,378
217;4;LO;female;653,17;681,66;660,46;17,8;184;56;55;medium;high;high;16;70;4;0,798;-1,293;3,5;1,049;1,314;-0,363;1,038;1,262;-0,049;1,325;-1,644;-0,108;0,749;-1,690
218;4;LO;male;662,74;650,52;711,46;17,2;195;52;58;high;high;high;16;70;4;1,273;0,504;13,0;1,049;0,311;0,841;0,666;-0,287;-0,217;2,211;-0,097;0,861;2,215;0,511
219;4;LO;male;708,38;617,06;699,76;17,0;180;52;58;medium;high;high;11;38;3;0,263;1,857;35,1;1,049;1,314;2,267;1,038;1,262;0,081;2,211;-0,097;0,861;1,230;1,142
220;4;LO;male;695,05;676,46;691,71;17,4;173;51;58;medium;medium;high;16;51;4;0,856;1,393;25,0;-0,599;0,311;1,069;-0,625;0,642;-0,456;1,325;-0,792;-0,108;2,215;-1,690
221;4;LO;male;703,52;677,22;670,81;17,3;185;44;56;medium;low;high;16;88;4;2,166;1,054;19,5;1,049;1,314;1,886;0,166;0,642;-0,864;1,325;0,288;0,861;-0,078;-0,378
222;4;LO;male;586,98;641,07;598,16;17,8;202;42;48;high;low;medium;16;85;4;1,422;0,251;10,8;-1,278;1,314;0,206;-0,625;0,351;0,285;1,325;-1,644;-0,751;0,416;-0,051
223;4;LO;male;690,19;649,26;662,57;;;;;;;;16;66;4;0,915;-0,494;6,3;1,049;1,314;0,206;-0,625;0,351;0,285;0,318;-0,097;0,861;1,230;0,511
224;23;LO;female;539,61;585,76;540,84;17,9;190;51;51;high;medium;medium;16;38;4;0,250;-0,250;7,5;1,049;1,314;0,410;-1,089;-0,776;0,081;1,325;0,434;-0,108;-0,292;-0,816
225;23;LO;female;469,18;613,04;561,35;17,4;198;55;44;high;high;low;12;40;4;-0,103;0,251;10,8;1,049;1,314;0,841;-0,873;1,262;0,285;2,211;-0,378;0,861;1,230;0,801
226;23;LO;female;576,47;635,01;599,31;17,0;168;51;55;medium;medium;high;16;39;5;-0,097;-1,116;4,0;0,078;1,314;-0,535;-0,377;0,026;0,285;0,318;-0,792;-0,108;-0,501;-1,690
227;23;LO;female;564,71;606,90;568,06;17,0;196;58;48;high;high;medium;12;25;5;-1,046;-0,928;4,6;0,078;0,311;-0,535;-0,625;-0,994;1,133;0,318;-0,792;-0,108;1,230;-1,690
228;23;LO;female;448,01;564,92;481,99;;;;;;;;11;34;4;-0,407;0,251;10,8;1,049;0,311;0,841;-0,050;0,026;-0,456;0,318;-0,378;0,861;0,749;1,621
229;23;LO;female;516,24;603,86;548,70;17,8;169;45;52;medium;medium;medium;16;58;5;0,953;0,251;10,8;1,049;1,314;0,841;-1,089;-1,211;-0,864;1,325;-0,378;0,861;-0,292;-0,816
230;23;LO;female;544,94;636,90;586,66;17,9;175;50;44;medium;medium;low;11;33;5;-0,142;0,767;15,8;1,049;1,314;1,579;-1,290;-1,211;-0,864;2,211;-0,378;-1,417;-0,292;-1,690
231;23;LO;female;444,71;562,98;463,97;17,7;177;56;42;medium;high;low;16;43;4;0,224;-0,494;6,3;1,049;-0,560;0,007;1,775;-0,994;0,081;1,325;-0,792;-1,417;0,749;1,142
232;23;LO;female;573,49;590,33;575,15;17,8;193;49;53;high;medium;high;16;51;5;0,680;0,251;10,8;1,049;0,311;0,622;0,166;-0,547;0,451;1,325;0,678;-0,108;0,151;0,511
233;23;LO;female;554,67;589,43;595,28;17,4;174;44;55;medium;low;high;16;71;5;1,486;0,504;13,0;1,049;1,314;1,312;-0,873;-1,211;1,707;2,211;0,785;-0,751;-0,418;-0,051
234;23;LO;female;513,42;609,77;561,73;16,8;167;42;50;medium;low;medium;16;77;4;1,751;1,393;25,0;0,078;1,314;1,579;-1,489;1,262;0,371;2,211;-1,644;-0,108;-0,292;-1,690
235;23;LO;male;546,98;540,12;578,03;16,9;191;49;54;high;medium;high;12;39;4;0,057;1,054;19,5;0,078;1,314;1,312;-0,308;-0,776;-1,847;2,211;-1,644;0,861;1,230;-0,378
236;23;LO;male;535,53;457,81;551,96;17,3;207;52;46;high;high;medium;11;52;2;-0,834;-2,126;1,9;0,078;0,311;-1,457;-2,899;-2,809;-1,772;-1,531;0,116;-0,751;-2,546;-1,690
237;23;LO;male;474,20;617,72;549,66;17,2;169;50;33;medium;medium;very low;16;85;3;0,886;-1,293;3,5;0,078;-0,560;-1,152;-1,948;-0,287;0,285;-0,782;-1,644;-0,751;-0,962;-0,051
238;23;LO;male;530,36;477,98;492,15;16,9;162;42;53;low;low;high;16;66;4;1,720;1,857;35,1;0,872;1,117;2,243;-1,276;-0,994;0,602;2,211;-0,378;-2,440;1,230;-1,690
239;23;LO;male;575,53;590,23;536,43;17,3;174;56;49;medium;high;medium;11;43;4;-0,417;-0,250;7,5;1,049;1,314;0,206;-1,089;-1,432;0,528;0,318;-1,644;0,861;-0,719;-1,690
240;23;LO;male;543,69;563,02;584,16;17,4;146;52;49;low;high;medium;16;;4;2,305;1,857;35,1;0,078;1,314;1,886;-0,625;-0,287;-0,049;2,211;0,434;0,861;0,151;0,511
241;59;LO;female;509,96;559,52;487,74;17,3;217;46;52;very high;medium;medium;11;51;2;-0,429;-0,928;4,6;1,049;1,314;-0,363;0,166;0,927;0,528;0,318;0,116;0,861;;
242;59;LO;female;633,41;653,00;659,12;17,1;149;41;56;low;low;high;11;30;5;-0,513;1,054;19,5;1,049;-0,560;0,841;0,166;-0,776;-0,217;2,211;-0,378;0,861;2,215;0,801
243;59;LO;female;593,25;606,71;635,35;17,7;211;55;57;high;high;high;16;56;4;0,990;0,767;15,8;1,049;0,311;1,069;0,166;0,927;-0,049;2,211;-0,792;-0,108;;
244;59;LO;female;452,56;511,76;451,12;17,9;175;48;44;medium;medium;low;11;53;4;0,190;1,054;19,5;1,049;0,311;1,069;0,166;0,026;-0,217;2,211;-0,378;-0,751;;
245;59;LO;female;549,18;505,66;528,38;16,7;182;53;53;medium;high;high;12;56;4;0,154;0,251;10,8;1,049;0,311;0,410;-0,625;0,026;-0,456;1,325;-1,644;-0,751;2,215;0,235
246;59;LO;female;668,39;646,45;616,37;17,6;175;41;59;medium;low;high;16;56;4;0,813;0,000;9,0;1,049;1,314;0,622;0,666;0,642;-0,049;1,325;-0,378;-0,108;0,416;-0,051
247;59;LO;female;624,15;629,20;574,58;17,9;195;51;56;high;medium;high;16;69;4;1,246;0,251;10,8;1,049;1,314;0,841;0,666;0,026;-0,217;2,211;0,678;-0,751;2,215;-0,378
248;59;LO;female;608,00;646,39;630,17;17,7;197;51;52;high;medium;medium;16;69;3;1,160;0,767;15,8;0,078;0,311;0,622;-0,308;0,026;-0,864;0,318;-1,644;0,861;;
249;59;LO;female;694,58;686,67;659,50;17,6;166;52;60;low;high;very high;11;51;4;-0,357;-0,494;6,3;1,049;0,311;-0,183;0,166;0,927;-0,217;0,318;0,288;0,861;2,215;0,235
250;59;LO;female;602,04;629,93;562,50;17,9;189;53;59;medium;high;high;11;25;3;-0,817;0,000;9,0;1,049;1,314;0,410;0,666;0,026;0,081;0,318;-0,378;0,861;0,416;-1,690
251;59;LO;female;663,21;686,51;691,33;17,3;221;59;56;very high;very high;high;16;51;3;0,515;-0,250;7,5;1,049;1,314;0,206;-0,308;0,642;-0,864;1,325;-0,792;0,861;0,416;-0,051
252;59;LO;female;565,02;536,49;548,12;17,2;233;63;52;very high;very high;medium;16;51;3;0,680;0,251;10,8;1,049;1,314;0,622;0,166;0,026;-0,456;1,325;0,885;0,861;0,749;0,235
253;59;LO;female;544,94;535,32;554,26;17,3;163;44;53;low;low;high;12;38;3;-0,407;0,000;9,0;1,049;0,311;0,206;-1,089;0,026;-0,456;0,318;-1,644;0,861;1,230;-0,378
254;59;LO;female;659,29;691,00;649,92;17,2;215;50;55;very high;medium;high;12;67;4;0,447;0,000;9,0;1,049;0,311;0,410;0,166;0,642;-0,456;1,325;0,434;-0,108;2,215;-0,378
255;59;LO;female;523,14;648,83;538,54;17,4;216;55;53;very high;high;high;16;69;5;0,518;-1,293;3,5;0,078;0,311;-1,003;0,666;0,642;-0,456;-0,782;-1,644;-0,108;0,749;-0,816
256;59;LO;male;691,29;587,20;651,26;17,0;187;52;54;medium;high;high;16;67;4;1,283;1,054;19,5;1,049;1,314;1,069;-0,625;0,351;-0,456;1,325;-0,097;0,861;0,416;-0,378
257;59;LO;male;608,00;576,68;594,52;17,2;165;43;55;low;low;high;16;77;4;1,290;0,504;13,0;0,078;-0,560;0,410;0,799;0,026;-1,847;1,325;-1,644;0,861;-0,078;-1,690
258;59;LO;male;622,74;556,99;627,68;17,2;175;50;56;medium;medium;high;12;39;3;-0,458;-0,494;6,3;1,049;0,311;0,007;0,166;1,262;-0,456;0,318;-0,378;-0,108;2,215;2,680
259;59;LO;male;568,63;577,16;529,53;17,3;170;37;54;medium;low;high;11;38;2;-0,907;-1,116;4,0;1,049;-0,560;-0,697;0,166;0,927;0,894;0,318;0,678;0,861;0,749;-0,378
260;59;LO;male;618,51;634,88;563,46;17,0;205;53;53;high;high;high;16;69;4;0,995;-0,250;7,5;1,049;1,314;0,206;0,166;-0,994;0,602;1,325;0,434;0,861;0,151;-0,378
261;59;LO;male;716,70;668,41;666,02;17,8;220;61;;very high;very high;;16;43;4;0,553;0,251;10,8;1,049;1,314;0,841;-0,308;0,927;-0,456;1,325;-0,097;0,861;2,215;-1,690
262;59;LO;male;610,66;595,21;627,30;17,0;220;58;56;very high;high;high;16;70;4;1,564;1,393;25,0;1,049;1,314;1,579;-0,308;0,351;-0,864;2,211;0,678;0,861;2,215;0,511
263;59;LO;male;637,64;549,74;643,21;17,4;222;51;49;very high;medium;medium;11;67;7;0,303;-0,250;7,5;1,049;1,314;0,410;0,166;0,026;0,285;1,325;-0,378;0,861;1,230;0,801
264;59;LO;male;722,19;567,46;637,07;17,8;151;52;;low;high;;12;51;4;0,482;1,054;19,5;1,049;1,314;1,579;-0,625;0,642;0,285;1,325;-0,792;0,861;;
265;59;LO;male;521,10;528,37;537,96;17,5;162;42;51;low;low;medium;12;56;3;0,324;0,251;10,8;1,049;1,314;0,841;-0,308;-0,287;0,285;0,318;-0,378;0,861;-1,512;0,235
